locus	CF39 Log2FoldChange_25vs41	CF39 padj_25vs41	CF39 Log2FoldChange_29vs41	CF39 padj_29vs41	CF39 Log2FoldChange_33vs41	CF39 padj_33vs41	CF39 Log2FoldChange_37vs41	CF39 padj_37vs41	gene	product	locusNumber
PROKKA_03979_sense	-2.97661929624013	5.95586140078942e-13	-3.23840094466419	6.18924099886333e-15	-2.45877411352136	1.22990392441136e-05	-2.66210451711282	1.62378044257764e-07	cyoB	"cytochrome o ubiquinol oxidase subunit I"	PROKKA_03979
PROKKA_03980_sense	-3.67151692882645	3.07701592092387e-16	-3.28494047351818	1.83130221073537e-11	-2.98861899411956	2.37461569599009e-07	-3.18660710058977	1.47730198197569e-08	cyoA	"cytochrome o ubiquinol oxidase subunit II"	PROKKA_03980
PROKKA_03995_sense	NA	NA	NA	NA	NA	NA	-2.04808372065833	0.000566888389425173	hasR_2	"Heme uptake outer membrane receptor HasR precursor"	PROKKA_03995
PROKKA_03997_sense	NA	NA	NA	NA	NA	NA	-1.75541315334529	0.0109622886036697	femI_3	"ECF sigma factor FemI"	PROKKA_03997
PROKKA_04005_sense	0.846004093936708	0.0186121234739996	NA	NA	NA	NA	NA	NA	n/a	"putative transcriptional regulator"	PROKKA_04005
PROKKA_04010_sense	1.41002747135185	0.00351658709671313	NA	NA	NA	NA	NA	NA	alc	"allantoicase"	PROKKA_04010
PROKKA_04016_sense	0.696489259185983	0.0166149626836482	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04016
PROKKA_04021_antis	1.86744790493372	0.0401013712539313	NA	NA	NA	NA	NA	NA	n/a	"putative transcriptional regulator"	PROKKA_04021
PROKKA_04032_sense	-0.900432898289439	0.00437352453876599	-0.8981729148173	0.00832756051353975	NA	NA	NA	NA	cysP	"sulfate-binding protein of ABC transporter"	PROKKA_04032
PROKKA_04071_sense	0.761647883547389	0.00879742727948615	NA	NA	NA	NA	NA	NA	fliA	"sigma factor FliA"	PROKKA_04071
PROKKA_04075_antis	1.56003513170032	0.000675186886424062	1.6926731274011	0.000779086595140272	NA	NA	NA	NA	n/a	"glycine rich protein"	PROKKA_04075
PROKKA_04086_sense	-0.727567181441562	0.0336465309508299	NA	NA	NA	NA	NA	NA	n/a	"metal-binding protein"	PROKKA_04086
PROKKA_04093_antis	1.4894956958259	0.00147252935729015	NA	NA	NA	NA	NA	NA	mucR_3	"MucR"	PROKKA_04093
PROKKA_04094_antis	1.39519759507428	0.00515915755566249	1.20439870730239	0.0335170068137605	NA	NA	1.38593677410044	0.0201910314465475	lasI	"autoinducer synthesis protein LasI"	PROKKA_04094
PROKKA_04094_sense	1.88209984589296	5.81162528551592e-12	1.46071067894761	4.96485966524366e-07	NA	NA	NA	NA	lasI	"autoinducer synthesis protein LasI"	PROKKA_04094
PROKKA_04095_sense	1.82002781493895	3.36357212111975e-14	0.945278752632839	0.00126941109890951	0.893483849471317	0.0420356558586654	NA	NA	rsaL	"regulatory protein RsaL"	PROKKA_04095
PROKKA_04096_antis	1.32989416346762	1.95131946030568e-05	NA	NA	NA	NA	NA	NA	lasR_1	"transcriptional regulator LasR"	PROKKA_04096
PROKKA_04097_sense	3.38160152974662	1.15349784345661e-05	2.38042789078823	0.00145969461760999	2.36470481412595	0.00427449875637144	3.10856381250849	0.000251482699843563	mgtA_1	"Mg(2+) transport ATPase P-type 2"	PROKKA_04097
PROKKA_04100_sense	-1.0115336805996	0.0389118695707064	NA	NA	NA	NA	NA	NA	ccmA_2	"heme exporter protein CcmA"	PROKKA_04100
PROKKA_04111_antis	2.42892281176251	0.00629326751381252	NA	NA	NA	NA	2.79713374225723	0.0116792241225043	n/a	"putative hydrolase"	PROKKA_04111
PROKKA_04112_sense	4.87135841021628	1.69843413928097e-37	2.46264197590131	4.39182607795161e-11	1.94986388497532	2.38225659650589e-05	1.95837495925072	7.08069960361169e-06	n/a	"hypothetical protein"	PROKKA_04112
PROKKA_04137_antis	-0.854179014020131	0.0170529576536142	NA	NA	NA	NA	NA	NA	n/a	"tRNA-Ser"	PROKKA_04137
PROKKA_04178_sense	1.88653586448337	0.0177280685571033	NA	NA	NA	NA	NA	NA	aprA	"alkaline metalloproteinase precursor"	PROKKA_04178
PROKKA_04179_sense	2.20179714844623	0.0273520377109518	NA	NA	NA	NA	NA	NA	aprF_2	"Alkaline protease secretion outer membrane protein AprF precursor"	PROKKA_04179
PROKKA_04182_sense	2.94903629586473	0.00233051615114952	NA	NA	NA	NA	NA	NA	aprX	"AprX"	PROKKA_04182
PROKKA_04218_sense	NA	NA	-1.03386342153436	0.026956171125406	NA	NA	NA	NA	kefB_1	"glutathione-regulated potassium-efflux system protein KefB"	PROKKA_04218
PROKKA_04219_sense	-1.23289538943019	0.0252758033143821	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04219
PROKKA_04226_sense	-0.846777137780424	0.0304796166273915	NA	NA	NA	NA	NA	NA	n/a	"putative lipoprotein"	PROKKA_04226
PROKKA_04228_antis	-1.67582693828434	0.00733412055632463	NA	NA	NA	NA	NA	NA	n/a	"NAD-dependent deacetylase"	PROKKA_04228
PROKKA_04228_sense	NA	NA	NA	NA	1.8243204446164	0.0412718853779319	2.30769281757132	0.00200103857554994	n/a	"NAD-dependent deacetylase"	PROKKA_04228
PROKKA_04229_sense	2.34215287833416	0.0140988096611431	2.41605228482997	0.0332021032621371	NA	NA	2.34029220213535	0.0438984072872558	n/a	"transcriptional regulator"	PROKKA_04229
PROKKA_04231_antis	1.2745530483307	0.0183756260165219	NA	NA	NA	NA	NA	NA	arcD_2	"arginine/ornithine antiporter"	PROKKA_04231
PROKKA_04242_sense	3.8509418235432	2.60739636476217e-10	4.61164611543363	8.33554968873278e-10	2.22537933139473	0.000155393658459937	2.79929642186722	9.38691449516533e-07	dctA_3	"C4-dicarboxylate transport protein"	PROKKA_04242
PROKKA_04266_antis	NA	NA	1.68702672831845	0.0455329645067625	NA	NA	1.8770499006729	0.043698056759306	n/a	"cspA"	PROKKA_04266
PROKKA_04270_antis	NA	NA	NA	NA	NA	NA	2.18707111006781	0.0275346435529715	nrdA	"NrdA catalytic component of class Ia ribonucleotide reductase"	PROKKA_04270
PROKKA_04270_sense	-0.69158170493335	0.0203997811203773	-0.809245454120588	0.0094948229092963	NA	NA	NA	NA	nrdA	"NrdA catalytic component of class Ia ribonucleotide reductase"	PROKKA_04270
PROKKA_04271_sense	2.37630042698634	1.17536658387843e-14	1.2935088484812	0.000328470506577131	NA	NA	NA	NA	n/a	"phage integrase"	PROKKA_04271
PROKKA_04272_sense	1.73866643747769	5.35988982436286e-08	0.876082818815646	0.0235864542952521	NA	NA	NA	NA	n/a	"integrase family protein"	PROKKA_04272
PROKKA_04273_sense	1.33424362081726	0.00011840411557507	0.831700696172302	0.0401277639421349	NA	NA	NA	NA	n/a	"integrase family protein"	PROKKA_04273
PROKKA_04274_sense	1.25859257075559	0.000747073639302947	1.12261691337311	0.00457522169980483	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04274
PROKKA_04278_antis	1.29383924258908	0.00750401156932329	1.0689197785472	0.0485280302152662	NA	NA	NA	NA	n/a	"Bacterial self-protective colicin-like immunity"	PROKKA_04278
PROKKA_04278_sense	NA	NA	-0.867617509463674	0.0050088393019121	NA	NA	-1.09221499460128	0.000517199767001616	n/a	"Bacterial self-protective colicin-like immunity"	PROKKA_04278
PROKKA_04279_sense	-1.01135937462325	2.15155989459386e-05	-1.1189610846808	1.36645582078502e-05	-1.28169528788617	0.000180983370973519	-1.53041381923351	2.70374446818358e-09	pys2_2	"pyocin S2"	PROKKA_04279
PROKKA_04291_sense	NA	NA	1.86283397715726	0.0220438799987497	NA	NA	NA	NA	n/a	"Allergen V5/Tpx-1-like protein"	PROKKA_04291
PROKKA_04298_sense	-0.769013325563684	0.00526310488096503	-0.649589307474829	0.0397182669735702	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04298
PROKKA_04307_sense	1.71930682654563	0.00751383238525459	2.12002679086038	0.00483893145923246	1.86398306200041	0.0192673405944941	2.36355898083011	0.00310267431078314	n/a	"hypothetical protein"	PROKKA_04307
PROKKA_04314_sense	-1.72443338843816	8.28918091403984e-09	-1.08522102852246	0.00308724506292075	-1.15970556077366	0.0181283389896389	-1.07317166095086	0.00850720428445723	n/a	"GntR family transcriptional regulator"	PROKKA_04314
PROKKA_04318_sense	-1.17206421205708	0.00193293987331319	-0.892741838349608	0.0456632431541	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04318
PROKKA_04319_sense	-2.34405205102095	0.0011610801760308	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04319
PROKKA_04340_sense	-0.953939822589388	0.00353792654001031	NA	NA	NA	NA	NA	NA	n/a	"flagellar protein FlaG protein"	PROKKA_04340
PROKKA_04345_antis	-0.884820195459765	0.0255932579267625	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04345
PROKKA_04348_antis	1.39281165326132	0.0105671433810221	NA	NA	NA	NA	NA	NA	n/a	"methyltransferase FkbM family protein"	PROKKA_04348
PROKKA_04352_sense	-1.09044140025515	0.0072414533938498	-1.02594259641705	0.0265047209842497	NA	NA	NA	NA	fabG_21	"3-oxoacyl-[acyl-carrier-protein] reductase"	PROKKA_04352
PROKKA_04356_sense	1.03351303832862	0.000332549586635414	NA	NA	NA	NA	NA	NA	flgL	"flagellar hook-associated protein type 3 FlgL"	PROKKA_04356
PROKKA_04358_sense	0.772430834024389	0.0405081799444316	NA	NA	NA	NA	NA	NA	flgJ	"flagellar protein FlgJ"	PROKKA_04358
PROKKA_04367_sense	1.99996739995094	7.71035314202057e-10	1.36865889801807	0.000179449923570504	1.26761516556767	0.00748813705495858	1.92031806954479	1.62378044257764e-07	n/a	"acetyl-CoA carboxylase alpha subunit"	PROKKA_04367
PROKKA_04368_sense	1.36617533379214	0.0279992967221028	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04368
PROKKA_04374_sense	NA	NA	-0.806605000082547	0.0239838413175702	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04374
PROKKA_04386_sense	-1.29562518234826	0.0456137965006225	NA	NA	NA	NA	NA	NA	n/a	"putative monovalent cation/H+ antiporter subunit E"	PROKKA_04386
PROKKA_04389_sense	-1.15902184031996	0.0156287681134501	NA	NA	NA	NA	NA	NA	nuoL_2	"NADH dehydrogenase I chain L"	PROKKA_04389
PROKKA_04390_antis	5.35205731126911	1.76126173108278e-21	2.85199525289886	3.01885567448745e-13	2.55715615606507	1.73395843451059e-07	3.09457310317426	5.21110438613578e-10	n/a	"lipoprotein SlyB"	PROKKA_04390
PROKKA_04390_sense	0.863347033322417	0.000563142843666602	NA	NA	NA	NA	NA	NA	n/a	"lipoprotein SlyB"	PROKKA_04390
PROKKA_04399_sense	NA	NA	-0.765349143384745	0.00983507997848177	NA	NA	NA	NA	dinG	"ATP-dependent DNA helicase DinG"	PROKKA_04399
PROKKA_04402_sense	-1.3737988609724	0.0039521888552634	NA	NA	NA	NA	NA	NA	n/a	"putative membrane protein"	PROKKA_04402
PROKKA_04412_antis	1.64798292139061	0.00453341544774334	NA	NA	NA	NA	NA	NA	quiP_2	"QuiP"	PROKKA_04412
PROKKA_04413_sense	1.23134604578598	6.86420586838857e-05	NA	NA	NA	NA	NA	NA	n/a	"RmuC domain-containing protein family protein"	PROKKA_04413
PROKKA_04442_sense	1.01158176023028	0.00745249882833804	NA	NA	NA	NA	1.02525969940699	0.02331433444507	n/a	"PerM family membrane protein"	PROKKA_04442
PROKKA_04446_antis	NA	NA	-1.08380242703934	0.0132131422580246	NA	NA	NA	NA	mvfR_3	"Transcriptional regulator MvfR"	PROKKA_04446
PROKKA_04448_sense	NA	NA	-1.74210325517726	1.89522203908353e-09	-1.17655044122211	0.024263467129923	NA	NA	phnA	"anthranilate synthase component I"	PROKKA_04448
PROKKA_04450_sense	-0.944193270000732	0.0209374960379394	-1.46041232715355	0.000178569248136492	-1.33221351627562	0.0173006977626883	NA	NA	pqsD_2	"3-oxoacyl-[acyl-carrier-protein] synthase III"	PROKKA_04450
PROKKA_04451_sense	NA	NA	-1.32558897187673	0.00145993263567281	-1.21791718677961	0.0286557340270908	NA	NA	pqsC	"PqsC"	PROKKA_04451
PROKKA_04452_sense	NA	NA	-1.30620740907607	0.000284312171944772	NA	NA	NA	NA	pqsB	"PqsB"	PROKKA_04452
PROKKA_04453_sense	NA	NA	-0.992167869897531	0.00163696369128957	-1.14572042016313	0.00769302704102172	NA	NA	pqsA_2	"putative coenzyme A ligase"	PROKKA_04453
PROKKA_04455_sense	-0.871678833185739	0.0121155620057615	-0.86843636090793	0.0236156784565932	NA	NA	NA	NA	cupC3	"usher CupC3"	PROKKA_04455
PROKKA_04456_sense	-1.81952085580887	0.00163516497462695	-2.49913580773237	3.5395774012234e-07	NA	NA	NA	NA	cupC2	"chaperone CupC2"	PROKKA_04456
PROKKA_04458_antis	-1.02333348530627	0.00194905545653135	-1.15175831959887	0.00145969461760999	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04458
PROKKA_04462_sense	-2.80434620634921	4.73150709444989e-06	-2.10528609490327	0.00533733311934598	NA	NA	-1.98914786242875	0.0217772324361824	n/a	"tRNA-Lys"	PROKKA_04462
PROKKA_04463_sense	-1.73152403360818	5.65148564651684e-08	-1.19052871127149	0.00154786276085032	NA	NA	-1.34118704303323	0.00144259273752764	n/a	"protein ExsB"	PROKKA_04463
PROKKA_04464_sense	-1.18976598432735	0.00180391915403905	-1.17804690887658	0.00376936393105235	NA	NA	NA	NA	n/a	"putative radical activating enzyme"	PROKKA_04464
PROKKA_04466_sense	-1.66913200970653	3.36357212111975e-14	-1.06235510734535	1.597229666271e-05	-1.16440467941824	0.000894342618546976	-0.803437660247668	0.00726773207540773	oprL	"Peptidoglycan associated lipoprotein OprL precursor"	PROKKA_04466
PROKKA_04467_sense	-1.09110247243007	2.67793318026181e-05	-0.689230817460443	0.02640571720484	NA	NA	NA	NA	tolB	"TolB protein"	PROKKA_04467
PROKKA_04468_sense	NA	NA	NA	NA	-0.881383037834647	0.0430315217553704	NA	NA	tolA_1	"TolA protein"	PROKKA_04468
PROKKA_04469_sense	NA	NA	-0.69260552101816	0.0314872720335397	NA	NA	-0.881209366401266	0.0446824230915929	tolR	"TolR protein"	PROKKA_04469
PROKKA_04470_sense	-0.937638238436703	0.00371604193615978	NA	NA	NA	NA	-1.03576011434758	0.0137867446061509	tolQ	"TolQ protein"	PROKKA_04470
PROKKA_04471_sense	NA	NA	NA	NA	NA	NA	-0.994773500398872	0.0201995736407683	n/a	"4-hydroxybenzoyl-CoA thioesterase"	PROKKA_04471
PROKKA_04473_sense	-0.92313253927803	0.00227999295168703	NA	NA	NA	NA	NA	NA	ruvA	"Holliday junction DNA helicase RuvA"	PROKKA_04473
PROKKA_04474_sense	-0.861367225273275	0.0225977545804456	NA	NA	NA	NA	NA	NA	ruvC	"Holliday junction resolvase RuvC"	PROKKA_04474
PROKKA_04476_sense	NA	NA	-0.685126664593765	0.0339920452786897	NA	NA	NA	NA	aspS	"aspartyl-tRNA synthetase"	PROKKA_04476
PROKKA_04477_sense	NA	NA	1.00249606057592	0.0481926751185255	NA	NA	NA	NA	dps	"DNA-binding protein from starved cells Dps"	PROKKA_04477
PROKKA_04480_sense	-0.987670904495372	0.0495262961812839	NA	NA	NA	NA	NA	NA	n/a	"histidine triad family protein"	PROKKA_04480
PROKKA_04481_sense	-0.63845962596889	0.0109465302069081	NA	NA	NA	NA	NA	NA	oprD_2	"Basic amino acid basic peptide and imipenem outer membrane porin OprD precursor"	PROKKA_04481
PROKKA_04483_sense	-0.899268988841211	0.000184059750200371	-0.675034014987153	0.0198842833323676	NA	NA	NA	NA	proS	"prolyl-tRNA synthetase"	PROKKA_04483
PROKKA_04487_antis	1.76151083716437	1.15832882475573e-09	1.64231978014716	8.45868172491467e-08	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04487
PROKKA_04488_sense	1.06577552177857	0.0166622742125294	1.47010167438568	0.00138679650598572	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04488
PROKKA_04495_sense	NA	NA	-0.900585546473261	0.00553035875296892	NA	NA	NA	NA	purM	"phosphoribosylaminoimidazole synthetase"	PROKKA_04495
PROKKA_04499_sense	-1.95175027288774	3.66988022596645e-11	-1.2499093720521	0.000223384959475783	-1.04477884640963	0.0318915189684323	NA	NA	n/a	"hypothetical protein"	PROKKA_04499
PROKKA_04500_sense	-1.64920037465012	0.00127577129274014	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04500
PROKKA_04501_sense	-3.01931676923762	5.85017762957957e-06	-2.3341446172578	0.00382788524986946	-2.20632405847042	0.0199756681333644	NA	NA	n/a	"transcriptional antiterminator Rof"	PROKKA_04501
PROKKA_04502_sense	-2.1541810439329	0.000101278064705261	-1.55565946567542	0.0256364871560217	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04502
PROKKA_04503_antis	1.27759681068548	0.000767783289152316	1.15762674361419	0.00467032187599633	NA	NA	NA	NA	wzz_2	"O-antigen chain length regulator"	PROKKA_04503
PROKKA_04503_sense	-0.673176687300808	0.0124629443499244	-0.645485978291415	0.0314415161565603	NA	NA	NA	NA	wzz_2	"O-antigen chain length regulator"	PROKKA_04503
PROKKA_04509_sense	-0.66715996446465	0.0179845194265002	NA	NA	NA	NA	NA	NA	cysM_3	"cysteine synthase B"	PROKKA_04509
PROKKA_04510_sense	NA	NA	NA	NA	NA	NA	-2.01258000385063	0.00667154106074684	pirA_5	"ferric enterobactin receptor PirA"	PROKKA_04510
PROKKA_04512_sense	NA	NA	NA	NA	-1.57729121936014	0.0170199577798995	-1.42580150201808	0.0209880007392372	n/a	"two-component response regulator"	PROKKA_04512
PROKKA_04517_sense	1.07210056436788	0.0192855566906052	1.47943898025617	0.00489982028009384	NA	NA	NA	NA	betC_3	"choline sulfatase"	PROKKA_04517
PROKKA_04519_sense	-4.90633735274005	0.00242089021522809	NA	NA	-4.93019727274379	0.0112376907162716	NA	NA	n/a	"tRNA-Met"	PROKKA_04519
PROKKA_04520_sense	-1.19497010793016	0.000469084867674939	-0.979209920091313	0.0136726075374058	-1.24966835537481	0.0200605148677452	NA	NA	n/a	"transcriptional regulator"	PROKKA_04520
PROKKA_04526_sense	-0.806617277057248	0.019921402858633	-1.03538206251485	0.00297312453685856	NA	NA	NA	NA	rimO	"ribosomal protein S12 methylthiotransferase"	PROKKA_04526
PROKKA_04529_antis	1.59528091787718	0.0311373817831388	1.62466283997394	0.0423101520193076	NA	NA	NA	NA	mgtE	"putative Mg transporter MgtE"	PROKKA_04529
PROKKA_04529_sense	-0.689522916784623	0.0453727487671215	NA	NA	NA	NA	NA	NA	mgtE	"putative Mg transporter MgtE"	PROKKA_04529
PROKKA_04530_antis	-3.9245618436147	8.34801452296248e-06	-3.98747116159511	3.01839908023562e-06	-3.80528701913998	4.79420686253074e-05	-3.30624478640335	0.00218329903679917	n/a	"hypothetical protein"	PROKKA_04530
PROKKA_04531_sense	-4.00354378775943	2.67287517895185e-06	-3.88977315774345	5.9900079527619e-06	-3.24206489772552	0.00212753449578998	-2.67370215487097	0.0314402525217859	n/a	"hypothetical protein"	PROKKA_04531
PROKKA_04532_sense	-3.42463238954799	1.48981986380251e-10	-3.29186685696177	1.09481652277439e-09	-2.83818982398465	6.71737882731896e-06	-2.56817187725456	0.00032280190564341	n/a	"hypothetical protein"	PROKKA_04532
PROKKA_04535_sense	NA	NA	NA	NA	NA	NA	-1.51721641088335	0.030922413319308	n/a	"hypothetical protein"	PROKKA_04535
PROKKA_04537_antis	NA	NA	NA	NA	NA	NA	2.42762317118722	0.0372413035339964	n/a	"tRNA-Arg"	PROKKA_04537
PROKKA_04537_sense	-1.34662013276873	0.000253568920984	NA	NA	NA	NA	-1.118583790597	0.0186930460826964	n/a	"tRNA-Arg"	PROKKA_04537
PROKKA_04539_sense	-1.91485679101414	6.61639261712531e-07	-1.34120479704197	0.00391599589170454	-1.38384356923156	0.0462175219010382	-1.59296393495364	0.000547604378941354	n/a	"tRNA-Ser"	PROKKA_04539
PROKKA_04540_sense	-0.926144009670811	0.00029100819924906	-1.40590060722048	9.83185341756148e-07	NA	NA	-1.31915134980551	0.00240952713403089	rsmA_2	"RsmA"	PROKKA_04540
PROKKA_04541_sense	-0.580712075203146	0.0414361602495974	-0.823467848427717	0.00497995858472813	NA	NA	NA	NA	lysC	"aspartate kinase alpha and beta chain"	PROKKA_04541
PROKKA_04544_sense	1.25216874378648	0.0145024599530658	1.44418550006971	0.00871226184805875	NA	NA	NA	NA	aruE	"succinylglutamate desuccinylase"	PROKKA_04544
PROKKA_04579_sense	1.22585409318314	0.000380461012682225	1.03793560001866	0.00864301826898194	NA	NA	NA	NA	mliC	"membrane-bound lysozyme inhibitor of c-type lysozyme MliC"	PROKKA_04579
PROKKA_04586_sense	1.04616525071912	0.00396775636842895	NA	NA	NA	NA	NA	NA	morA_6	"motility regulator"	PROKKA_04586
PROKKA_04589_sense	-0.663155349831429	0.0352849545694103	NA	NA	NA	NA	NA	NA	n/a	"Rhodanese-like domain-containing protein"	PROKKA_04589
PROKKA_04590_sense	-1.19799246813706	0.000409789533800583	NA	NA	NA	NA	NA	NA	bolA	"morphogene protein BolA"	PROKKA_04590
PROKKA_04591_sense	-1.06749663612164	5.01989799123714e-05	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04591
PROKKA_04602_antis	1.91844408245067	0.019395737213748	2.26998264852149	0.0152541566284549	2.86665887590314	0.00735582928881479	2.50204800688415	0.0156067514394851	n/a	"alkaline ceramidase"	PROKKA_04602
PROKKA_04609_sense	-1.77576831977825	0.000755026502784028	NA	NA	NA	NA	NA	NA	n/a	"putative glutathione peroxidase"	PROKKA_04609
PROKKA_04610_sense	-1.44866111178298	6.13874381590918e-05	-1.17033741835741	0.00294118807550808	NA	NA	NA	NA	slyD_1	"peptidyl-prolyl cis-trans isomerase SlyD"	PROKKA_04610
PROKKA_04622_antis	NA	NA	1.8678442120725	8.56740678643797e-06	NA	NA	2.43490580065319	2.2996986309607e-08	ssrA	"transfer-messenger RNA SsrA"	PROKKA_04622
PROKKA_04623_antis	0.892919264009938	0.0153329261792239	0.956788321732734	0.0197361024202039	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04623
PROKKA_04625_sense	NA	NA	1.21934499836472	0.0119213914587637	NA	NA	NA	NA	n/a	"transposase A"	PROKKA_04625
PROKKA_04626_sense	1.13785104595063	0.00453341544774334	NA	NA	1.08263793315973	0.0436542281695306	NA	NA	n/a	"insertion sequence IS407 OrfB"	PROKKA_04626
PROKKA_04631_sense	0.916047156766754	0.00535693294464318	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04631
PROKKA_04635_sense	-0.665307622937808	0.0123902328588525	NA	NA	NA	NA	NA	NA	n/a	"putative DNA helicase"	PROKKA_04635
PROKKA_04645_antis	NA	NA	NA	NA	NA	NA	2.16882057072413	0.028951846932378	n/a	"RmuC domain-containing protein family protein"	PROKKA_04645
PROKKA_04648_sense	-0.534197139928874	0.0439491636838375	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04648
PROKKA_04650_antis	NA	NA	NA	NA	NA	NA	-1.105132649936	0.0489641913077485	n/a	"hypothetical protein"	PROKKA_04650
PROKKA_04652_sense	-1.74303840784537	5.11577915743578e-08	-2.04023198913993	4.09897054649702e-10	-1.6537335395857	0.000497592149036164	NA	NA	hisK	"Histidinol-phosphatase"	PROKKA_04652
PROKKA_04653_sense	-1.90090902289854	4.85073398505708e-13	-2.31962711919892	1.95714497538226e-18	-1.68675245974141	1.46598459043651e-05	NA	NA	n/a	"hypothetical protein"	PROKKA_04653
PROKKA_04654_sense	-1.24701996093362	1.59834462443778e-05	-1.45842707378817	1.2560029807363e-06	-1.14995139891175	0.0113257036579672	NA	NA	n/a	"hypothetical protein"	PROKKA_04654
PROKKA_04655_antis	1.30701622970227	0.00900019865831332	NA	NA	NA	NA	NA	NA	n/a	"Ubiquinol-cytochrome C chaperone"	PROKKA_04655
PROKKA_04655_sense	-1.72124551605042	8.12024162699083e-09	-1.75360312640658	4.34821741840241e-08	-1.5183930840996	0.000770591170409018	NA	NA	n/a	"Ubiquinol-cytochrome C chaperone"	PROKKA_04655
PROKKA_04656_sense	-1.78168009971944	5.58117718140505e-07	-1.89498702614035	5.82821528339566e-07	-1.54423090480428	0.000932743897775949	NA	NA	n/a	"hypothetical protein"	PROKKA_04656
PROKKA_04657_sense	-0.838768592244333	0.0294371869460214	-0.986697520519348	0.0173972904020541	-1.23374895611541	0.0165129464260271	NA	NA	n/a	"hypothetical protein"	PROKKA_04657
PROKKA_04658_sense	-1.3963327338698	1.26909965010893e-06	-1.83218232702477	1.9977607159504e-10	-1.01162113166079	0.024263467129923	NA	NA	n/a	"Ubiquinol-cytochrome C chaperone"	PROKKA_04658
PROKKA_04659_sense	-1.26496231298963	5.67352417114926e-05	-1.0808854437674	0.00175858019861129	-1.2150255260944	0.0108416149889389	NA	NA	n/a	"XRE family transcriptional regulator"	PROKKA_04659
PROKKA_04662_antis	0.840353905846784	0.0489778543472108	NA	NA	NA	NA	NA	NA	n/a	"HNH endonuclease"	PROKKA_04662
PROKKA_04664_sense	2.3223805238548	0.0341714412718433	NA	NA	NA	NA	NA	NA	n/a	"putative ring-cleaving dioxygenase"	PROKKA_04664
PROKKA_04674_sense	-3.10684623624073	2.71126681243908e-05	-3.32032695067248	3.68395893750417e-06	-3.47094042471693	6.71251459895646e-06	-2.70666605564418	0.00262277587431688	ampDh3	"AmpDh3"	PROKKA_04674
PROKKA_04692_sense	-1.09326312087458	0.00194086324395925	-0.861373709263475	0.0305414140484349	NA	NA	NA	NA	aroP1_4	"aromatic amino acid transport protein AroP1"	PROKKA_04692
PROKKA_04701_sense	5.05887893883313	0.000445304868789308	NA	NA	4.63305625801334	0.00387137087021689	NA	NA	pfeA_2	"Ferric enterobactin receptor outer membrane protein PfeA precursor"	PROKKA_04701
PROKKA_04702_antis	5.33070105742891	0.000403925879275492	NA	NA	NA	NA	NA	NA	pruR_6	"proline utilization regulator"	PROKKA_04702
PROKKA_04703_sense	-1.554611834035	0.0006871306937534	-2.34299403774243	8.45868172491467e-08	-2.13805609656276	0.000195022250660658	-2.53110599829434	0.0419295953080047	lon_2	"Lon protease"	PROKKA_04703
PROKKA_04711_sense	-1.01552768582735	0.000144978699745718	-1.0863616262079	9.31150280655889e-05	NA	NA	NA	NA	era_2	"GTP-binding protein Era"	PROKKA_04711
PROKKA_04712_sense	-1.16722411333535	0.00026023408226425	-1.07113427434703	0.00282902326769899	NA	NA	NA	NA	rnc	"ribonuclease III"	PROKKA_04712
PROKKA_04713_sense	-1.45768192774162	1.66549875920948e-08	-1.04108697807162	0.00059247186789138	NA	NA	-0.802842661082739	0.0303340917082062	n/a	"hypothetical protein"	PROKKA_04713
PROKKA_04714_sense	-0.94382640512175	0.000449746274618888	-0.641915685532025	0.0462087842826549	NA	NA	NA	NA	lepB	"signal peptidase I"	PROKKA_04714
PROKKA_04715_sense	NA	NA	-0.607276641633304	0.0319327450498084	NA	NA	NA	NA	lepA	"GTP-binding protein LepA"	PROKKA_04715
PROKKA_04723_sense	-0.910004845806336	0.00538247251621874	NA	NA	-0.953788951717036	0.0442034100825119	NA	NA	n/a	"tpr repeat-containing protein"	PROKKA_04723
