locus	CF39 Log2FoldChange_25vs29	CF39 padj_25vs29	CF39 Log2FoldChange_25vs33	CF39 padj_25vs33	CF39 Log2FoldChange_25vs37	CF39 padj_25vs37	CF39 Log2FoldChange_25vs41	CF39 padj_25vs41	gene	product	locusNumber
PROKKA_04340_sense	NA	NA	NA	NA	NA	NA	-0.953939822589388	0.00353792654001031	n/a	"flagellar protein FlaG protein"	PROKKA_04340
PROKKA_04345_antis	NA	NA	NA	NA	NA	NA	-0.884820195459765	0.0255932579267625	n/a	"hypothetical protein"	PROKKA_04345
PROKKA_04348_antis	NA	NA	NA	NA	NA	NA	1.39281165326132	0.0105671433810221	n/a	"methyltransferase FkbM family protein"	PROKKA_04348
PROKKA_04352_sense	NA	NA	NA	NA	NA	NA	-1.09044140025515	0.0072414533938498	fabG_21	"3-oxoacyl-[acyl-carrier-protein] reductase"	PROKKA_04352
PROKKA_04356_sense	0.602038040732365	0.00619412199882036	NA	NA	0.598690483378179	0.00825380151154955	1.03351303832862	0.000332549586635414	flgL	"flagellar hook-associated protein type 3 FlgL"	PROKKA_04356
PROKKA_04358_sense	NA	NA	NA	NA	NA	NA	0.772430834024389	0.0405081799444316	flgJ	"flagellar protein FlgJ"	PROKKA_04358
PROKKA_04367_sense	0.637713106315986	0.0250033402627744	NA	NA	NA	NA	1.99996739995094	7.71035314202057e-10	n/a	"acetyl-CoA carboxylase alpha subunit"	PROKKA_04367
PROKKA_04368_sense	NA	NA	NA	NA	NA	NA	1.36617533379214	0.0279992967221028	n/a	"hypothetical protein"	PROKKA_04368
PROKKA_04386_sense	NA	NA	NA	NA	NA	NA	-1.29562518234826	0.0456137965006225	n/a	"putative monovalent cation/H+ antiporter subunit E"	PROKKA_04386
PROKKA_04389_sense	NA	NA	NA	NA	NA	NA	-1.15902184031996	0.0156287681134501	nuoL_2	"NADH dehydrogenase I chain L"	PROKKA_04389
PROKKA_04390_antis	NA	NA	2.79884344573546	0.00188959709138918	2.28097287048255	0.0210982066753494	5.35205731126911	1.76126173108278e-21	n/a	"lipoprotein SlyB"	PROKKA_04390
PROKKA_04390_sense	NA	NA	NA	NA	0.867718425397144	1.59842879204085e-05	0.863347033322417	0.000563142843666602	n/a	"lipoprotein SlyB"	PROKKA_04390
PROKKA_04402_sense	NA	NA	NA	NA	NA	NA	-1.3737988609724	0.0039521888552634	n/a	"putative membrane protein"	PROKKA_04402
PROKKA_04409_sense	NA	NA	NA	NA	0.636156711224358	0.008370725211614	NA	NA	n/a	"water stress/hypersensitive response protein"	PROKKA_04409
PROKKA_04412_antis	NA	NA	NA	NA	1.37417387402835	0.0237565424247855	1.64798292139061	0.00453341544774334	quiP_2	"QuiP"	PROKKA_04412
PROKKA_04413_sense	0.581697968680897	0.0381269825477063	0.828526137018208	0.0332322859062958	1.13291231922171	3.480647132467e-06	1.23134604578598	6.86420586838857e-05	n/a	"RmuC domain-containing protein family protein"	PROKKA_04413
PROKKA_04442_sense	NA	NA	NA	NA	NA	NA	1.01158176023028	0.00745249882833804	n/a	"PerM family membrane protein"	PROKKA_04442
PROKKA_04448_sense	1.20609847859211	8.04215009793241e-11	NA	NA	NA	NA	NA	NA	phnA	"anthranilate synthase component I"	PROKKA_04448
PROKKA_04449_sense	0.660491040792056	0.024315327562353	NA	NA	NA	NA	NA	NA	pqsE	"Quinolone signal response protein"	PROKKA_04449
PROKKA_04450_sense	NA	NA	NA	NA	NA	NA	-0.944193270000732	0.0209374960379394	pqsD_2	"3-oxoacyl-[acyl-carrier-protein] synthase III"	PROKKA_04450
PROKKA_04451_sense	0.655814391575106	0.0226814679455682	NA	NA	NA	NA	NA	NA	pqsC	"PqsC"	PROKKA_04451
PROKKA_04452_sense	0.638022850975819	0.0224692385938927	NA	NA	NA	NA	NA	NA	pqsB	"PqsB"	PROKKA_04452
PROKKA_04455_antis	NA	NA	NA	NA	1.0759945975821	0.00979947735155242	NA	NA	cupC3	"usher CupC3"	PROKKA_04455
PROKKA_04455_sense	NA	NA	NA	NA	-0.746982315501371	0.00535550962093601	-0.871678833185739	0.0121155620057615	cupC3	"usher CupC3"	PROKKA_04455
PROKKA_04456_sense	NA	NA	NA	NA	-1.50099233553557	0.00297751302819814	-1.81952085580887	0.00163516497462695	cupC2	"chaperone CupC2"	PROKKA_04456
PROKKA_04458_antis	NA	NA	NA	NA	-0.952628349787284	3.2293058549465e-05	-1.02333348530627	0.00194905545653135	n/a	"hypothetical protein"	PROKKA_04458
PROKKA_04462_sense	NA	NA	NA	NA	NA	NA	-2.80434620634921	4.73150709444989e-06	n/a	"tRNA-Lys"	PROKKA_04462
PROKKA_04463_sense	-0.536169240632103	0.0354254008691577	NA	NA	NA	NA	-1.73152403360818	5.65148564651684e-08	n/a	"protein ExsB"	PROKKA_04463
PROKKA_04464_sense	NA	NA	NA	NA	NA	NA	-1.18976598432735	0.00180391915403905	n/a	"putative radical activating enzyme"	PROKKA_04464
PROKKA_04466_sense	-0.602035922302926	8.90868863265358e-05	NA	NA	-0.8370563825465	1.29363621496257e-07	-1.66913200970653	3.36357212111975e-14	oprL	"Peptidoglycan associated lipoprotein OprL precursor"	PROKKA_04466
PROKKA_04467_sense	-0.395681136447844	0.040490001350401	NA	NA	NA	NA	-1.09110247243007	2.67793318026181e-05	tolB	"TolB protein"	PROKKA_04467
PROKKA_04470_sense	NA	NA	NA	NA	NA	NA	-0.937638238436703	0.00371604193615978	tolQ	"TolQ protein"	PROKKA_04470
PROKKA_04473_sense	NA	NA	NA	NA	NA	NA	-0.92313253927803	0.00227999295168703	ruvA	"Holliday junction DNA helicase RuvA"	PROKKA_04473
PROKKA_04474_sense	NA	NA	NA	NA	NA	NA	-0.861367225273275	0.0225977545804456	ruvC	"Holliday junction resolvase RuvC"	PROKKA_04474
PROKKA_04476_antis	NA	NA	2.16399862522359	0.00892912056232825	NA	NA	NA	NA	aspS	"aspartyl-tRNA synthetase"	PROKKA_04476
PROKKA_04480_sense	NA	NA	NA	NA	NA	NA	-0.987670904495372	0.0495262961812839	n/a	"histidine triad family protein"	PROKKA_04480
PROKKA_04481_sense	NA	NA	NA	NA	-0.401090611881617	0.0198843452292491	-0.63845962596889	0.0109465302069081	oprD_2	"Basic amino acid basic peptide and imipenem outer membrane porin OprD precursor"	PROKKA_04481
PROKKA_04483_sense	NA	NA	NA	NA	-0.504918400695089	0.0032633156918598	-0.899268988841211	0.000184059750200371	proS	"prolyl-tRNA synthetase"	PROKKA_04483
PROKKA_04487_antis	NA	NA	NA	NA	1.27141712750233	2.05504849517336e-07	1.76151083716437	1.15832882475573e-09	n/a	"hypothetical protein"	PROKKA_04487
PROKKA_04488_sense	NA	NA	NA	NA	NA	NA	1.06577552177857	0.0166622742125294	n/a	"hypothetical protein"	PROKKA_04488
PROKKA_04499_sense	-0.698451367441662	0.000965546845198608	-0.917760332785367	0.0049025410353911	-1.13389994113141	5.8045208508836e-08	-1.95175027288774	3.66988022596645e-11	n/a	"hypothetical protein"	PROKKA_04499
PROKKA_04500_sense	NA	NA	NA	NA	-1.20796843168208	0.00202940700756894	-1.64920037465012	0.00127577129274014	n/a	"hypothetical protein"	PROKKA_04500
PROKKA_04501_sense	NA	NA	NA	NA	-1.37657561400927	0.00624413971724623	-3.01931676923762	5.85017762957957e-06	n/a	"transcriptional antiterminator Rof"	PROKKA_04501
PROKKA_04502_sense	NA	NA	-1.36731949780814	0.0243852477521513	NA	NA	-2.1541810439329	0.000101278064705261	n/a	"hypothetical protein"	PROKKA_04502
PROKKA_04503_antis	NA	NA	NA	NA	NA	NA	1.27759681068548	0.000767783289152316	wzz_2	"O-antigen chain length regulator"	PROKKA_04503
PROKKA_04503_sense	NA	NA	NA	NA	NA	NA	-0.673176687300808	0.0124629443499244	wzz_2	"O-antigen chain length regulator"	PROKKA_04503
PROKKA_04504_antis	NA	NA	NA	NA	-1.26155630060695	0.031093947722268	NA	NA	n/a	"nucleoprotein/polynucleotide-associated enzyme"	PROKKA_04504
PROKKA_04504_sense	NA	NA	NA	NA	0.599826949840227	0.000717659670997169	NA	NA	n/a	"nucleoprotein/polynucleotide-associated enzyme"	PROKKA_04504
PROKKA_04505_sense	NA	NA	NA	NA	-0.871616672761545	0.0104208314767607	NA	NA	lpxO2	"lipopolysaccharide biosynthetic protein LpxO2"	PROKKA_04505
PROKKA_04509_sense	NA	NA	NA	NA	NA	NA	-0.66715996446465	0.0179845194265002	cysM_3	"cysteine synthase B"	PROKKA_04509
PROKKA_04510_sense	NA	NA	1.6781778942949	0.00833602710097136	2.64958321330548	0.0127411294551497	NA	NA	pirA_5	"ferric enterobactin receptor PirA"	PROKKA_04510
PROKKA_04511_sense	NA	NA	1.62687814218959	0.00240858764880816	2.05950913266401	4.54341110809552e-06	NA	NA	n/a	"two-component sensor"	PROKKA_04511
PROKKA_04512_sense	NA	NA	1.64046305954928	0.00354095229370497	1.52185898816739	0.000716581119133471	NA	NA	n/a	"two-component response regulator"	PROKKA_04512
PROKKA_04517_sense	NA	NA	NA	NA	NA	NA	1.07210056436788	0.0192855566906052	betC_3	"choline sulfatase"	PROKKA_04517
PROKKA_04519_sense	NA	NA	NA	NA	NA	NA	-4.90633735274005	0.00242089021522809	n/a	"tRNA-Met"	PROKKA_04519
PROKKA_04520_sense	NA	NA	NA	NA	NA	NA	-1.19497010793016	0.000469084867674939	n/a	"transcriptional regulator"	PROKKA_04520
PROKKA_04526_sense	NA	NA	NA	NA	NA	NA	-0.806617277057248	0.019921402858633	rimO	"ribosomal protein S12 methylthiotransferase"	PROKKA_04526
PROKKA_04529_antis	NA	NA	1.64442972586958	0.0391465915087959	NA	NA	1.59528091787718	0.0311373817831388	mgtE	"putative Mg transporter MgtE"	PROKKA_04529
PROKKA_04529_sense	-0.456160347322658	0.0230510520357215	NA	NA	NA	NA	-0.689522916784623	0.0453727487671215	mgtE	"putative Mg transporter MgtE"	PROKKA_04529
PROKKA_04530_antis	NA	NA	NA	NA	NA	NA	-3.9245618436147	8.34801452296248e-06	n/a	"hypothetical protein"	PROKKA_04530
PROKKA_04531_sense	NA	NA	NA	NA	-1.31516453385418	0.0269949721773571	-4.00354378775943	2.67287517895185e-06	n/a	"hypothetical protein"	PROKKA_04531
PROKKA_04532_sense	NA	NA	NA	NA	NA	NA	-3.42463238954799	1.48981986380251e-10	n/a	"hypothetical protein"	PROKKA_04532
PROKKA_04535_sense	NA	NA	NA	NA	1.12511380304384	0.0211409551584099	NA	NA	n/a	"hypothetical protein"	PROKKA_04535
PROKKA_04537_sense	-0.529688834375273	0.0165480752475242	NA	NA	NA	NA	-1.34662013276873	0.000253568920984	n/a	"tRNA-Arg"	PROKKA_04537
PROKKA_04539_sense	-0.562807741737134	0.0293355827002637	NA	NA	NA	NA	-1.91485679101414	6.61639261712531e-07	n/a	"tRNA-Ser"	PROKKA_04539
PROKKA_04540_sense	NA	NA	NA	NA	NA	NA	-0.926144009670811	0.00029100819924906	rsmA_2	"RsmA"	PROKKA_04540
PROKKA_04541_sense	NA	NA	NA	NA	NA	NA	-0.580712075203146	0.0414361602495974	lysC	"aspartate kinase alpha and beta chain"	PROKKA_04541
PROKKA_04544_sense	NA	NA	NA	NA	NA	NA	1.25216874378648	0.0145024599530658	aruE	"succinylglutamate desuccinylase"	PROKKA_04544
PROKKA_04554_sense	NA	NA	NA	NA	0.63283022372041	0.0005149928792797	NA	NA	aotO	"deacylase"	PROKKA_04554
PROKKA_04558_antis	NA	NA	NA	NA	0.716427292985681	0.000147151100021485	NA	NA	n/a	"P6"	PROKKA_04558
PROKKA_04574_sense	NA	NA	NA	NA	-0.647127157986071	0.0103404606012839	NA	NA	phhA	"phenylalanine-4-hydroxylase"	PROKKA_04574
PROKKA_04579_sense	NA	NA	NA	NA	1.08406349893238	4.11952273989957e-07	1.22585409318314	0.000380461012682225	mliC	"membrane-bound lysozyme inhibitor of c-type lysozyme MliC"	PROKKA_04579
PROKKA_04580_sense	NA	NA	NA	NA	-1.12763936490101	0.00123993502184591	NA	NA	aroP2	"aromatic amino acid transport protein AroP2"	PROKKA_04580
PROKKA_04581_sense	NA	NA	NA	NA	0.540022908371359	0.00358372932021755	NA	NA	hpd_3	"4-hydroxyphenylpyruvate dioxygenase"	PROKKA_04581
PROKKA_04586_sense	NA	NA	NA	NA	0.761751785458189	0.0174565616362344	1.04616525071912	0.00396775636842895	morA_6	"motility regulator"	PROKKA_04586
PROKKA_04589_sense	NA	NA	NA	NA	NA	NA	-0.663155349831429	0.0352849545694103	n/a	"Rhodanese-like domain-containing protein"	PROKKA_04589
PROKKA_04590_sense	NA	NA	-0.97939384983534	0.0130888089473174	-1.18266170872139	1.61880335014217e-05	-1.19799246813706	0.000409789533800583	bolA	"morphogene protein BolA"	PROKKA_04590
PROKKA_04591_sense	-0.490735258579881	0.012663363473111	NA	NA	-0.950948319114494	1.38073928958563e-06	-1.06749663612164	5.01989799123714e-05	n/a	"hypothetical protein"	PROKKA_04591
PROKKA_04602_antis	NA	NA	NA	NA	NA	NA	1.91844408245067	0.019395737213748	n/a	"alkaline ceramidase"	PROKKA_04602
PROKKA_04609_sense	NA	NA	NA	NA	-0.966986365150885	0.0347675052139273	-1.77576831977825	0.000755026502784028	n/a	"putative glutathione peroxidase"	PROKKA_04609
PROKKA_04610_sense	NA	NA	-0.775029141582674	0.0203806745030478	-0.723244325326726	5.80310803964168e-05	-1.44866111178298	6.13874381590918e-05	slyD_1	"peptidyl-prolyl cis-trans isomerase SlyD"	PROKKA_04610
PROKKA_04622_antis	NA	NA	NA	NA	-1.04490705365788	0.000141227208695907	NA	NA	ssrA	"transfer-messenger RNA SsrA"	PROKKA_04622
PROKKA_04622_sense	NA	NA	NA	NA	0.557868748419615	0.000563094556365013	NA	NA	ssrA	"transfer-messenger RNA SsrA"	PROKKA_04622
PROKKA_04623_antis	NA	NA	NA	NA	NA	NA	0.892919264009938	0.0153329261792239	n/a	"hypothetical protein"	PROKKA_04623
PROKKA_04626_sense	NA	NA	NA	NA	1.11910244345626	1.38761496943596e-05	1.13785104595063	0.00453341544774334	n/a	"insertion sequence IS407 OrfB"	PROKKA_04626
PROKKA_04631_sense	NA	NA	NA	NA	0.788809130665227	0.0019630623465817	0.916047156766754	0.00535693294464318	n/a	"hypothetical protein"	PROKKA_04631
PROKKA_04635_sense	NA	NA	NA	NA	-0.6627632011319	0.000170583772283807	-0.665307622937808	0.0123902328588525	n/a	"putative DNA helicase"	PROKKA_04635
PROKKA_04639_sense	0.369971215180332	0.0270224904800408	NA	NA	0.446065349332568	0.0113619467305776	NA	NA	n/a	"helicase domain-containing protein"	PROKKA_04639
PROKKA_04640_antis	-0.571915092278311	0.0430648941852841	NA	NA	NA	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_04640
PROKKA_04642_sense	0.497208121878003	0.00336739825230399	NA	NA	NA	NA	NA	NA	n/a	"SMC domain-containing protein"	PROKKA_04642
PROKKA_04643_sense	NA	NA	NA	NA	0.512163412444799	0.00713310723353322	NA	NA	hsdS	"Type I restriction modification DNA specificity domain-containing protein"	PROKKA_04643
PROKKA_04644_sense	NA	NA	NA	NA	0.540578950518639	0.00215440381272707	NA	NA	n/a	"type I restriction-modification system methyltransferase subunit"	PROKKA_04644
PROKKA_04645_sense	0.457338927417413	0.00491177473205511	NA	NA	0.394330990113393	0.0298757103703442	NA	NA	n/a	"RmuC domain-containing protein family protein"	PROKKA_04645
PROKKA_04648_sense	NA	NA	NA	NA	NA	NA	-0.534197139928874	0.0439491636838375	n/a	"hypothetical protein"	PROKKA_04648
PROKKA_04652_sense	NA	NA	NA	NA	-1.38365091630394	8.74862110317186e-09	-1.74303840784537	5.11577915743578e-08	hisK	"Histidinol-phosphatase"	PROKKA_04652
PROKKA_04653_sense	0.422702902567957	0.043048423686132	NA	NA	-1.34425232802787	7.72109204011747e-13	-1.90090902289854	4.85073398505708e-13	n/a	"hypothetical protein"	PROKKA_04653
PROKKA_04654_sense	NA	NA	NA	NA	-1.14947193291008	8.85470065089935e-09	-1.24701996093362	1.59834462443778e-05	n/a	"hypothetical protein"	PROKKA_04654
PROKKA_04655_antis	1.23782934689804	0.00117014235274542	NA	NA	NA	NA	1.30701622970227	0.00900019865831332	n/a	"Ubiquinol-cytochrome C chaperone"	PROKKA_04655
PROKKA_04655_sense	NA	NA	NA	NA	-1.35520765662544	5.18782195854223e-10	-1.72124551605042	8.12024162699083e-09	n/a	"Ubiquinol-cytochrome C chaperone"	PROKKA_04655
PROKKA_04656_sense	NA	NA	NA	NA	-1.27869305097677	1.19271012875554e-05	-1.78168009971944	5.58117718140505e-07	n/a	"hypothetical protein"	PROKKA_04656
PROKKA_04657_sense	NA	NA	NA	NA	NA	NA	-0.838768592244333	0.0294371869460214	n/a	"hypothetical protein"	PROKKA_04657
PROKKA_04658_sense	0.43916046440246	0.0300833265720421	NA	NA	-1.42289624850696	9.71627449467118e-14	-1.3963327338698	1.26909965010893e-06	n/a	"Ubiquinol-cytochrome C chaperone"	PROKKA_04658
PROKKA_04659_sense	NA	NA	NA	NA	-1.8641954290274	6.12650611303362e-19	-1.26496231298963	5.67352417114926e-05	n/a	"XRE family transcriptional regulator"	PROKKA_04659
PROKKA_04662_antis	NA	NA	NA	NA	NA	NA	0.840353905846784	0.0489778543472108	n/a	"HNH endonuclease"	PROKKA_04662
PROKKA_04664_sense	NA	NA	NA	NA	NA	NA	2.3223805238548	0.0341714412718433	n/a	"putative ring-cleaving dioxygenase"	PROKKA_04664
PROKKA_04674_sense	NA	NA	NA	NA	NA	NA	-3.10684623624073	2.71126681243908e-05	ampDh3	"AmpDh3"	PROKKA_04674
PROKKA_04676_sense	NA	NA	NA	NA	0.675105548125604	0.0132976965598603	NA	NA	n/a	"hypothetical protein"	PROKKA_04676
PROKKA_04692_sense	NA	NA	NA	NA	-0.579122875902602	0.0242841921057724	-1.09326312087458	0.00194086324395925	aroP1_4	"aromatic amino acid transport protein AroP1"	PROKKA_04692
PROKKA_04699_sense	NA	NA	NA	NA	-0.638251586904102	0.00255070463486877	NA	NA	putP_3	"sodium/proline symporter PutP"	PROKKA_04699
PROKKA_04701_sense	NA	NA	NA	NA	NA	NA	5.05887893883313	0.000445304868789308	pfeA_2	"Ferric enterobactin receptor outer membrane protein PfeA precursor"	PROKKA_04701
PROKKA_04702_antis	NA	NA	NA	NA	NA	NA	5.33070105742891	0.000403925879275492	pruR_6	"proline utilization regulator"	PROKKA_04702
PROKKA_04703_sense	0.791484510467617	3.43612469579672e-06	NA	NA	NA	NA	-1.554611834035	0.0006871306937534	lon_2	"Lon protease"	PROKKA_04703
PROKKA_04711_sense	NA	NA	NA	NA	-0.451710390404649	0.0247929818224016	-1.01552768582735	0.000144978699745718	era_2	"GTP-binding protein Era"	PROKKA_04711
PROKKA_04712_sense	NA	NA	NA	NA	-0.566717867158344	0.0404505866384454	-1.16722411333535	0.00026023408226425	rnc	"ribonuclease III"	PROKKA_04712
PROKKA_04713_sense	-0.411626449783635	0.0431017322505487	-0.6833030670179	0.0344208308350117	-0.625128684573206	0.00114347502921343	-1.45768192774162	1.66549875920948e-08	n/a	"hypothetical protein"	PROKKA_04713
PROKKA_04714_sense	NA	NA	NA	NA	NA	NA	-0.94382640512175	0.000449746274618888	lepB	"signal peptidase I"	PROKKA_04714
PROKKA_04723_sense	-0.591757265332546	0.0410466909649467	NA	NA	NA	NA	-0.910004845806336	0.00538247251621874	n/a	"tpr repeat-containing protein"	PROKKA_04723
PROKKA_04728_sense	NA	NA	NA	NA	0.821043421140385	0.0381702320521925	NA	NA	opdH_6	"cis-aconitate porin OpdH"	PROKKA_04728
PROKKA_04733_sense	0.508484559410995	0.0431017322505487	NA	NA	1.13800527767393	2.21936687006652e-06	NA	NA	ung	"uracil-DNA glycosylase"	PROKKA_04733
PROKKA_04736_sense	NA	NA	NA	NA	NA	NA	3.07679411035272	0.000225797182521484	mmsA_2	"methylmalonate-semialdehyde dehydrogenase"	PROKKA_04736
PROKKA_04739_sense	NA	NA	NA	NA	NA	NA	2.26931434207472	0.0481040229337875	faoA_14	"fatty-acid oxidation complex alpha-subunit"	PROKKA_04739
PROKKA_04755_sense	NA	NA	-0.697122742944065	0.0408028217621532	-1.17751596746634	2.65031370605264e-10	-2.39120158841185	2.67205434027599e-17	rhlA_2	"rhamnosyltransferase chain A"	PROKKA_04755
PROKKA_04756_sense	NA	NA	NA	NA	NA	NA	-1.62889569216377	0.00013559095121851	n/a	"tRNA-Gly"	PROKKA_04756
PROKKA_04757_sense	NA	NA	NA	NA	0.808764648071051	1.12294935646189e-08	NA	NA	n/a	"zeta toxin"	PROKKA_04757
PROKKA_04758_sense	NA	NA	NA	NA	NA	NA	2.77121108889171	2.21294836993094e-05	n/a	"presumed portal vertex protein"	PROKKA_04758
PROKKA_04759_sense	NA	NA	NA	NA	NA	NA	2.80052018248933	0.000339728235321447	n/a	"terminase ATPase subunit"	PROKKA_04759
PROKKA_04760_sense	NA	NA	NA	NA	NA	NA	5.29284838488236	6.31353023474625e-25	n/a	"putative capsid scafolding protein"	PROKKA_04760
PROKKA_04761_sense	NA	NA	NA	NA	NA	NA	6.35718731505338	9.49025225861314e-11	n/a	"phage P2 major capsid gpN-like protein"	PROKKA_04761
PROKKA_04762_sense	NA	NA	NA	NA	NA	NA	5.40455349131496	0.00066542170372184	n/a	"phage P2 small terminase subunit gpM-like protein"	PROKKA_04762
PROKKA_04773_sense	NA	NA	NA	NA	NA	NA	4.4007443028202	0.00309727175470931	n/a	"baseplate J family protein"	PROKKA_04773
PROKKA_04774_sense	NA	NA	NA	NA	NA	NA	3.11490538890823	0.00113052243532628	n/a	"tail formation-like protein"	PROKKA_04774
PROKKA_04775_sense	NA	NA	NA	NA	NA	NA	2.49292558681002	4.30116107059672e-09	n/a	"tail fiber protein H"	PROKKA_04775
PROKKA_04776_sense	NA	NA	NA	NA	NA	NA	3.36313229167447	2.71274394882929e-05	n/a	"prophage tail fimber assembly protein"	PROKKA_04776
PROKKA_04777_sense	NA	NA	NA	NA	NA	NA	4.19378459329959	1.10480269760302e-09	n/a	"tail sheath protein"	PROKKA_04777
PROKKA_04778_sense	NA	NA	NA	NA	NA	NA	2.60374989480312	0.00013869485763834	n/a	"phage P2 FII-like protein"	PROKKA_04778
PROKKA_04780_sense	NA	NA	NA	NA	NA	NA	2.7106804340785	0.00109584697083815	n/a	"phage tail fiber protein"	PROKKA_04780
PROKKA_04782_sense	NA	NA	NA	NA	NA	NA	1.71764136228031	0.0021869925136454	n/a	"phage late control gene D protein-like protein"	PROKKA_04782
PROKKA_04783_antis	NA	NA	NA	NA	NA	NA	0.911138461049983	0.016646340446686	n/a	"hypothetical protein"	PROKKA_04783
PROKKA_04783_sense	0.548791004364808	0.00113116391920389	NA	NA	0.847739894267747	4.18485891956915e-07	1.02048544218288	8.3207992364768e-05	n/a	"hypothetical protein"	PROKKA_04783
PROKKA_04784_antis	NA	NA	NA	NA	NA	NA	0.828350178111382	0.0353764926693818	n/a	"nucleoid-associated protein ndpA"	PROKKA_04784
PROKKA_04784_sense	0.508681853076666	0.0298994897851094	NA	NA	1.0348995126774	2.3765760010721e-07	0.861654683383687	0.00850250517280296	n/a	"nucleoid-associated protein ndpA"	PROKKA_04784
PROKKA_04785_sense	NA	NA	NA	NA	0.598623606664193	0.00240715921557288	NA	NA	n/a	"hypothetical protein"	PROKKA_04785
PROKKA_04787_sense	NA	NA	NA	NA	1.8631939899677	0.0110048612097235	NA	NA	n/a	"phage-associated protein BcepMu gp16 family"	PROKKA_04787
PROKKA_04792_sense	NA	NA	1.57480261787261	0.00240858764880816	1.88697205297937	7.02190416609598e-10	1.89288348320906	5.00957725218876e-06	n/a	"DNA primase-like protein"	PROKKA_04792
PROKKA_04793_sense	NA	NA	NA	NA	1.57071536150603	0.0252678891946649	NA	NA	n/a	"hypothetical protein"	PROKKA_04793
PROKKA_04804_sense	NA	NA	NA	NA	NA	NA	1.46652324543295	0.0423564713938432	n/a	"hypothetical protein"	PROKKA_04804
PROKKA_04809_sense	NA	NA	NA	NA	NA	NA	1.48650540589578	0.0148510674657837	oxyR_6	"OxyR"	PROKKA_04809
PROKKA_04847_sense	NA	NA	1.53663992151708	0.0219707547190719	3.22647120715923	0.0212157611993921	-2.02758237360571	0.00412857244475706	hemO	"heme oxygenase"	PROKKA_04847
PROKKA_04850_antis	NA	NA	NA	NA	-0.874634031042591	0.0422325970055162	-2.41957397160501	3.43120223459172e-07	dnaE_2	"DNA polymerase III alpha chain"	PROKKA_04850
PROKKA_04866_sense	0.523356202295331	0.0146126086947217	NA	NA	0.542022988704132	0.0342196310613504	NA	NA	n/a	"hypothetical protein"	PROKKA_04866
PROKKA_04887_antis	0.793210578690088	0.0262566270019095	NA	NA	0.748176291986368	0.0321303911702283	NA	NA	n/a	"hypothetical protein"	PROKKA_04887
PROKKA_04890_sense	0.794735601983799	0.000639411362804354	NA	NA	NA	NA	NA	NA	mvaT_1	"transcriptional regulator MvaT P16 subunit"	PROKKA_04890
PROKKA_04891_sense	-0.598990702947301	0.00803818925136042	NA	NA	NA	NA	-0.763629187723932	0.011231747102445	sbcB_1	"exodeoxyribonuclease I"	PROKKA_04891
PROKKA_04892_sense	-0.685163269609609	0.047180084371883	NA	NA	NA	NA	NA	NA	n/a	"putative integral membrane protein"	PROKKA_04892
PROKKA_04895_sense	0.713212313452921	0.0293355827002637	0.867631974997502	0.0314485070272416	0.60216997925155	0.0324957977439725	0.958049308956265	0.00578587663200231	n/a	"5'-nucleotidase/2'3'-cyclic phosphodiesterase-related esterase"	PROKKA_04895
PROKKA_04896_sense	0.670185770497932	0.0220291431210625	1.07702993910488	0.0181046760921119	0.706516675690396	0.00772515897430558	0.918269478297483	0.0136271158939514	n/a	"hypothetical protein"	PROKKA_04896
PROKKA_04903_sense	NA	NA	NA	NA	NA	NA	2.10160508122653	0.0266847138631586	n/a	"putative universal stress protein"	PROKKA_04903
PROKKA_04904_sense	NA	NA	NA	NA	-0.922766321939158	0.000471009793700705	-0.958534428833427	0.0124339959033573	pykA	"pyruvate kinase II"	PROKKA_04904
PROKKA_04908_sense	NA	NA	NA	NA	-0.577264949195907	0.00425989047531999	-0.968678260615505	0.000256700728439751	n/a	"putative fumarase"	PROKKA_04908
PROKKA_04911_sense	NA	NA	NA	NA	1.71862356334168	0.000879899541950464	1.96217330004023	0.000788851064960227	pfpI_3	"protease PfpI"	PROKKA_04911
PROKKA_04921_sense	NA	NA	NA	NA	NA	NA	3.47971113692964	0.00250600310792958	n/a	"hypothetical protein"	PROKKA_04921
PROKKA_04923_sense	1.44749571125595	3.82195788107197e-05	2.36705037784282	8.78304077205081e-09	1.52908170827409	0.00035623451141224	3.34618998911667	4.98351039857186e-30	n/a	"putative flavoprotein"	PROKKA_04923
PROKKA_04926_antis	NA	NA	NA	NA	NA	NA	4.22344555768619	0.0197082165821197	\A0olsA	"OlsA"	PROKKA_04926
PROKKA_04927_sense	NA	NA	1.84754406742452	0.0402432907538617	1.67325866989873	0.0353539332106327	4.39740180880291	2.07434338793301e-15	n/a	"putative universal stress protein"	PROKKA_04927
PROKKA_04931_antis	NA	NA	NA	NA	NA	NA	4.69044480649377	0.000225797182521484	xenB_2	"xenobiotic reductase"	PROKKA_04931
PROKKA_04933_sense	NA	NA	NA	NA	NA	NA	3.52188205644018	1.23420485935817e-06	feoB	"ferrous iron transport protein B"	PROKKA_04933
PROKKA_04934_sense	NA	NA	2.80623423868721	0.0116532124247961	2.44322337954284	0.0133383686355265	3.3786386756491	3.23536551517077e-05	feoA	"ferrous iron transport protein A"	PROKKA_04934
PROKKA_04942_sense	NA	NA	NA	NA	-0.519279858846128	0.00857521388467862	-0.715323552741797	0.00442649170703388	sodB	"superoxide dismutase"	PROKKA_04942
